67,,,,,ETHIOPIAN PHARMACEUTICAL SUPPLY SERVICE COMPREHENSIVE PHARMACEUTICAL PROCUREMENT CONTRACT MANAGEMENT FOLLOW UP SHEET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,Contract Administration Team,,,,,,,,,,,,Bank and Insurance Team,,,,,Shipment Follow Up and Port Clearance Team,,,,,,,,,Current PG Status,,,Remark
S.N,Recevied date from TMD,Tender reference number,PO No,Supplier,Country of Origin,Local A.,Discription of the product,Unit,Qauntity,Unit Price,Total Price,Total PO Amount,Currency,Budget Source,PG Expiry Date,File Transferred to (BI) Date,BI Officer,LC Opening status,LC Opened Date,LC Expiry Date,Number of Days After LC Opened,Shipment Officer,Shipment Status,Current LC Status,Bill/Shipped date,Supply Status,Port Arrival Date,Date of Clearance to WH,Port Dwell Time,Order Closure,Remaining Days for PG Expiry,Status,Status Date,
863,12/8/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/18,7685,High Technology Inc,"United States
 (the)",NA,"Micro CC-20 Plus - Controls Tri-Level (L, N, H) 
and Calibrator -",3x2.5ml,141,50,"7,050.000","7,050.00",USD,RDF,,,Yordanos,,,,46226,Sisay,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Micro CC-20 Plus - Calibrator -,1x2.5ml,98,0,0.000,,,,,,,,,,,,,,,,,,,,,,,
865,12/8/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/28,7593/4500007593,High Technology Inc,"United States
 (the)",Shegna,"Micro CC-20 Plus - Controls Tri-Level (L, N, H) 
and Calibrator -",3x2.5ml,141,50,"7,050.000","7,050.00",USD,RDF,,,Yordanos,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
866,12/8/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/28,7592,High Technology Inc,"United States
 (the)",Shegna,Micro CC-20 Plus - Lyse -,1L,196,151,"29,596.000","88,212.54",USD,RDF,,,Yordanos,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Micro CC-20 Plus - Diluent -,20L,296,90,"26,640.000",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Micro CC-20 Plus - Cleaner -,1L,507,47.22,"23,940.540",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Micro CC-20 Plus - Enzymatic Cleaner Concentrate -,50ml,196,41,"8,036.000",,,,,,,,,,,,,,,,,,,,,,,
870,17/08/2023,NCB/EPSA6/RDF-R/LR/MS/05/22,7388,"Adama Development P.L.C. 
NazMed Medical Textiles",Ethiopia,NA,Gauze Surgical - 90cmx100m mesh size 19x15,Roll,"300,357",917,"275,427,369.000","275,427,369.00",ETB,RDF,,,,,,,46226,Hirkisa,,LC Expired,,,,,0,,Please enter PG expiry date,,,
871,17/08/2023,EPSA6/RT2/FW/MOH-GF-TB-Kit/PH/01/21,7693,Macleods Pharmaceuticals Ltd.,India,GCT Pvt.Ltd.co,"RHZE (Rifampicin + Isoniazid + Pyrazinamide + Ethambutol)
 + RH (Rifampicin + Isoniazide) - (150mg + 75mg + 400mg + 275mg) of 6x28 tablets + (150mg+75mg) of 12x28 tablets - Tablet",Kit,"34,358",26.44,"908,425.520","908,425.52",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
872,17/08/2023,EPSA6/RT2/FW/MOH-GF-TB-Kit/PH/01/21,7691,Lupin,India,Caroga pharma Eth Pvt.Ltd,RHZE (Rifampicin + Isoniazid + Pyrazinamide + Ethambutol) + RH (Rifampicin + Isoniazide) - (150mg + 75mg + 400mg + 275mg) of 6x28 tablets + (150mg+75mg) of 12x28 tablets - Tablet,Kit,"22,906",26.44,"605,634.640","605,634.64",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
873,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7664,Hetero Labs Limited,India,GCT Pvt.Ltd.co,Darunavir (DRV) - 600mg - Tablet,60,"3,605",41,"147,805.000","147,805.00",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
874,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7665,Hetero Labs Limited,India,GCT Pvt.Ltd.co,Lamivudine + Tenofovir - (300mg + 300mg) - Tablet,30,"95,360",2.71,"258,425.600","258,425.60",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
875,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7622,"Shanghai Desano Bio-Pharmaceutical Co., Ltd.",China,"Gopari Brothers
 Pvt Ltd",Dolutegravir (DTG) - 50mg - Tablet,30,"230,424",1.27,"292,638.480","292,638.48",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
876,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7624,Macleods Pharmaceuticals Ltd.,India,GCT Pvt.Ltd.co,Lamivudine + Tenofovir - (300mg + 300mg) - Tablet,30,"381,438",2.71,"1,033,696.980","1,033,696.98",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
877,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7667,Macleods Pharmaceuticals Ltd.,India,GCT Pvt.Ltd.co,Dolutegravir (DTG) - 50mg - Tablet,30,"153,616",1.27,"195,092.320","235,576.27",USD,Global Fund,,,,,,,46226,Abdulkerim,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Lamivudine - 150mg - Tablet,60,"23,955",1.69,"40,483.950",,,,,,,,,,,,,,,,,,,,,,,
879,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7681,Macleods Pharmaceuticals Ltd.,India,GCT Pvt.Ltd.co,"Lamivudine (3TC) + Dolutegravir (DTG) + Tenofovir (TDF)
 - (300mg +50mg+300mg) of 30 tablet - Tablet",Pack,"602,248",3.58,"2,156,047.840","2,156,047.84",USD,Global Fund,,,,,,,46226,Efa,,LC Expired,,,,,0,,Please enter PG expiry date,,,
880,17/08/2023,ICB/EPSA6/RDF-R/PH/13/22,7605,Ciron Drugs and Pharmaceuticals PVT Ltd,India,Getmaz General Business PLC,Albendazole - 100mg/5ml - Oral Suspension,20 ml,"52,997",0.135,"7,154.600","7,154.60",USD,RDF,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
881,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7675,Unique Pharmaceutical Laboratories,India,Ethio SPYDRA PLC,"Sulphamethoxazole + Trimethoprim - (200mg + 40mg)/5ml - 
Suspension",100ml,"72,185",0.28,"20,211.800","20,211.80",USD,Global Fund,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
882,17/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7644,Unique Pharmaceutical Laboratories,India,Ethio SPYDRA PLC,"Sulphamethoxazole + Trimethoprim - (200mg + 40mg)/5ml - 
Suspension",100ml,"82,487",0.28,"23,096.360","23,096.36",USD,Global Fund,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
883,17/08/2023,NCB/EPSA6/RDF-R/PH/04/22,7489/4500000833,Pharmacure,Ethiopia,Ethiopia,"Dextrose in Normal Saline - (5% + 0.9%) - Intravenous 
Infusion with Giving Set",1000ml,"37,500",120,120.000,"117,393,785.00",ETB,RDF,,,,,,,46226,Eyob,Cleared to WH,LC Expired,,Full,,,0,Closed,Please enter PG expiry date,,,
,,,,,,,"Ringer’s Lactate Solution - Each contains; K+ 5.4mEq + Na+
 130.7mEq + Ca++ - Intravenous Infusion with Giving Set",1000ml,"341,619",115,115.000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Sodium Chloride (Normal Saline) - 0.009 - Intravenous 
Infusion with Giving Set",1000ml,"669,160",110,110.000,,,,,,,,,,,,,,,,,,,,,,,
886,18/08/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/18,7596,"Philosys Co.,Ltd","Korea (the 
Republic of)",Shegna Pharmacuticals,Glucose test strips -,50tests,"34,477",2.85,"98,259.450","98,259.45",USD,RDF,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
887,1808/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/18,7362,"Philosys Co.,Ltd","Korea (the 
Republic of)",Shegna Pharmacuticals,Glucometer - - GMATE VOICE,Set,"1,100",0,0.000,"94,050.00",USD,RDF,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Glucose test strips -,50tests,"33,000",2.85,"94,050.000",,,,,,,,,,,,,,,,,,,,,,,
889,18/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/03/22,7666,Hetero Labs Limited,India,GCT PVT LTD,Ritonavir (RTV) - 100mg - Tablet,30,"13,613",7,"95,291.000","95,291.00",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
890,18/08/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/18,7601,Elsmed Healthcare Solutions Ltd.,Israel,Elsmed Bussiness PLC,ADVIA 560 - Calibrator -,2X3ML,65,88.23,"5,734.950","19,370.00",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"ADVIA 560 - 5 Part Tri-Level (L, N, H) Control -",6x3ml,65,209.77,"13,635.050",,,,,,,,,,,,,,,,,,,,,,,
892,21/08/2023,ICB/EPSA6/MOF&SDG/LLINS/MS/02/23,7583,Tianjin Yorkool International,China,Kahel General Business Plc,"Mosquito Bed Net (LLIN) - 180cm x 160cm x 150cm
 (LxWxH)",Each,"295,025",1.58,"466,139.500","466,139.50",USD,Ministry of Finance,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
893,21/08/2023,ICB/EPSA6/MOF&SDG/LLINS/MS/02/23,7585,Tianjin Yorkool International,China,Kahel General Business Plc,"Mosquito Bed Net (LLIN) - 180cm x 160cm x 150cm 
(LxWxH)",Each,"380,053",1.58,"600,400.740","600,400.74",USD,SDG,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
894,22/08/2023,ICB/FW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7677,Hetero Labs Limited,India,8158,Lamivudine + Efavirenz +Tenofovir - (300mg + 400mg + 300mg) - Tablet,30,"67,184",3.93,"264,033.120","335,310.12",USD,Global Fund,,12/22/2023,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Lopinavir + Ritonavir - (100mg + 25mg) - Tablet,120,"6,198",11.5,"71,277.000",,,,,,,,,,,,,,,,,,,,,,,
896,18/08/2023,ICB/FW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7676,MYLAN Laboratories Ltd,India,ZE-EL Trading pvt Ltd,Dolutegravir (DTG) - 10mg - Tablet (Dispersible),90,"23,289",4,"93,156.000","8,519,322.00",USD,Global Fund,,,,,,,46226,Hirkisa,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"Lamivudine (3TC) + Dolutegravir (DTG) + 
Tenofovir (TDF) - (300mg +50mg+300mg) of 90 tablet",Pack,"1,003,115",8.4,"8,426,166.000",,,,,,,,,,,,,,,,,,,,,,,
898,24/08/2023,ICB/EPSA6/RDF-R/PH/02/22,7612,Medicamen Biotech Limited,India,Asnak kebede Eshere human Medicine & Medical Supplies Importer & Didunbutor,Sulphamethoxazole + Trimethoprim - (200mg + 40mg)/5ml - Suspension,100ml,"234,880",0.265,"62,243.200","82,243.20",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
899,10/8/2023,ICB/PFSA6/RDF/FW/PLACEMNT/LR/20/18,7595,Fenway Trading Co. Ltd.,"Taiwan 
(province
 of China)",GEZ Chemicals Pharmaceuticals PLC,Glucose test strips -,50tests,"23,140",2.85,"65,949.000","72,393.49",USD,RDF,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
900,28/07/2023,ICB/PFSA6/RDF/FW/PLACEMENT/LR/20/18,7598,Elsmed Healthcare Solutions Ltd.,Iseael,Elsmed Bussiness PLC,ADVIA 560 - Diluent -,20L,"1,305",59.98,"78,273.900","447,810.60",USD,RDF,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,ADVIA 560 - Lyse -,5L,585,556.63,"325,628.550",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADVIA 560 - 5 Part Diff Consumable -,1L,364,89.25,"32,487.000",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,ADVIA 560 - Hypoclean -,100ml,195,58.57,"11,421.150",,,,,,,,,,,,,,,,,,,,,,,
904,24/08/2023,ICB/EPSA6/MOH-SDG-MOFED/FH/PH/15/22,7690,Bayer AG,Finland,Bayer East Afirca,"Levonorgestrel - 75 mg/rod of 2rods - implant rods 
(Sub dermal) with sterile insertion trocar 
having protection period 5 years",Set,"400,000",8.5238,"3,409,520.000","3,409,520.00",USD,MOH,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
905,24/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7709,Leben,India,DAT International Trading plc,"Sulphamethoxazole + Trimethoprim - (200mg + 40mg)/5ml
 - Suspension",100ml,"108,277",0.28,"30,317.560","163,517.56",USD,Global Fund,,,,,,,46226,Abdulkerim,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"Sulphamethoxazole + Trimethoprim - (800 mg + 160 mg) 
- Tablet",100x10,"6,660",20,"133,200.000",,,,,,,,,,,,,,,,,,,,,,,
907,24/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7718,MILAN LABORATORIES (INDIA) PVT.LTD,India,ATMA IMPEX,"Sulphamethoxazole + Trimethoprim - (800 mg + 160 mg) 
- Tablet",100x10,"9,990",20,"199,800.000","199,800.00",USD,Global Fund,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
908,24/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7672,MYLAN Laboratories Ltd.,India,ZE-EL-Trading pvt ltd,Ritonavir (RTV) - 100mg - Tablet,30,"9,075",7,"63,525.000","63,525.00",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,"8243/4500002093 returned to tender 
Changed
  "
909,24/08/2023,ICB/FW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7692,MYLAN Laboratories Ltd.,India,ZE-EL-Trading pvt ltd,Dolutegravir (DTG) - 10mg - Tablet (Dispersible),90,"13,197",4,"52,788.000","52,788.00",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
910,25/08/2023,ICB/FW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7680,Macleods Pharmaceuticals Ltd.,India,Life care Pharmaceutical Trading,Lamivudine + Efavirenz +Tenofovir - (300mg + 400mg + 300mg) - Tablet,30,"44,789",3.93,"176,020.770","176,020.77",USD,Global Fund,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
911,25/08/2023,ICBFW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7678,Cipla Ltd,India,Micro Pharma,Lamivudine (3TC) + Dolutegravir (DTG) + Tenofovir (TDF) - (300mg +50mg+300mg) of 90 tablet,Pack,"668,743",8.4,"5,617,441.200","5,617,441.20",USD,Global Fund,,,,,,,46226,Abdi,,LC Expired,,,,,0,,Please enter PG expiry date,,,
912,25/08/2023,ICB/EPSA6/MOH-GF/IO/NFMIII/PH/04/23,7626,Macleods Pharmaceuticals Ltd.,India,Life care Pharmaceutical Trading,Rifapentine + Isoniazid - (300mg + 300mg) - Tablet,3x12,"62,175",14.29,"888,480.750","888,480.75",USD,Global Fund,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
913,28/08/2023,ICB/FW/EPSA6/GF-MOH/NFMIII/ARV/PH/01/23,7679,Macleods Pharmaceuticals Ltd.,India,Life care Pharmaceutical Trading,Dolutegravir (DTG) - 10mg - Tablet (Dispersible),90,"15,526",4,"62,104.000","62,104.00",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
914,25/08/2023,ICB/EPSA6/MOH-GF/OI/NFMIII/PH/04/23,7625,Macleods Pharmaceuticals Ltd.,India,Life care Pharmaceutical Trading,Flucytosine - 500mg - Tablet,100,599,64.86,"38,851.140","46,792.50",USD,Global Fund,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Isoniazid (INH) - 300mg - Tablet,24x28,609,13.04,"7,941.360",,,,,,,,,,,,,,,,,,,,,,,
916,28/08/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7628,Apothecaries Sundries Mfg Co.,India,Rahel Zawde HM & MO Importer,Neck Collar - Hard Medium size,Each,"3,849",1.76,"6,774.240","6,774.24",USD,RDF,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
917,28/08/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7712,Apothecaries Sundries Mfg Co.,India,Rahel Zawde HM & MO Importer,"Microscope Slide - 27x75mm, 1.2mm Thickness - Frosted -",50,"251,195",1.05,"263,754.750","263,754.75",USD,Ministry of Finance,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
918,25/08/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7711,Apothecaries Sundries Mfg Co.,India,Rahel Zawde HM & MO Importer,"Microscope Slide - 27x75mm, 1.2mm Thickness - Frosted -",50,"154,029",1.05,"161,730.450","161,730.45",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
919,28/08/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7629,Citotest Labware Manufacturing Co.LTD,China,Afro Geemany Chemical EST Plc,"Cylinder - Measuring, Graduated, 1000ml.",Each,287,5,"1,435.000","13,108.01",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"Flask - Erlenmeyer, Glass, 1000ml.",Each,136,3,408.000,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Cover Slide, 22mm X 22mm, 0.13 Depth -",100pcs,"28,519",0.395,"11,265.010",,,,,,,,,,,,,,,,,,,,,,,
922,29/08/2023,ICB/FW/EPSA6/GF-HAPCO/NFMIII/ARV/OI/PH/03/22,7623,Cipla Ltd.,India,Micro Pharma,Nevirapine - 10mg/1ml - Oral Suspension,100ml,"37,738",1.25,"47,172.500","47,172.50",USD,Global Fund,,,Selamawit,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
923,29/08/2023,ICB/EPSA6/RDF-R&SDG2015/MS/LS/14/22,7641/4500001071,Healthium Medtech Pvt. Ltd.,India,Med Lab,"Polyglycolic acid absorbable braided violet - Gauge 4.0(1) 75cm on 
45mm 1/2 Circle cutting taper needle",Dozen,"18,730",3.18,"59,561.400","240,130.08",USD,RDF,,,Yordanos,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"olyglycolic acid absorbable braided violet - Gauge 3.0(2/0) 
75 cm on 27 mm 1/2 Circle Cutting Needle",Dozen,"26,587",3.18,"84,546.660",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Polyglycolic acid absorbable braided violet - Gauge 5.0(2)
 75cm on 40mm ½ Circle Round Bodied Needle",Dozen,"26,339",3.18,"83,758.020",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Polyamide Monofilament - Gauge 0.3(9/0) 30cm on 6.5mm 
3/8 Circle Spatula Single Armed Needle",Dozen,584,21,"12,264.000",,,,,,,,,,,,,,,,,,,,,,,
927,29/08/2023,ICB/EPSA6/RDF-R&SDG 2015/MS/LS/14/22,7640,Healthium Medtech Pvt. Ltd.,India,Med Lab,"Polyglycolic acid absorbable braided violet - Gauge 0.7(6/0)
 30cm on 12mm 1/2 Circle Round Bodied Needle",Dozen,"1,340",7.88,"10,559.200","268,225.70",USD,RDF,,,Yordanos,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"Polyglycolic acid absorbable braided violet - Gauge 1.0(5/0) 
45cm on 13mm 1/2 Circle Round Bodied Needle",Dozen,"1,808",7.88,"14,247.040",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Polyglycolic acid absorbable braided violet - Gauge 2.0(3/0)
75cm on 26mm 1/2 circle rounded bodied needle",Dozen,"1,780",3.18,"5,660.400",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Polyglycolic acid absorbable braided violet - Gauge 2.0(3/0) 
75cm on 26mm 1/2 Circle Cutting Needle",Dozen,"12,410",3.18,"39,463.800",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"Polyglycolic acid absorbable braided violet - Gauge 3.0(2/0)
 75cm on 27mm 1/2 Circle Round Bodied Needle",Dozen,"45,875",3.18,"145,882.500",,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,Polyglycolic acid absorbable braided violet - Gauge 4.0(1) 75 cm on 45 mm ½ Circle Round Bodied Needle,Dozen,"16,482",3.18,"52,412.760",,,,,,,,,,,,,,,,,,,,,,,
933,9/1/2023,ICB/EPSA6/RDF-R&SDG 2015/MS/LS/14/22,7658,"Guizhou tedia medical 
instruments Co., Ltd",China,Afework Pharma,"Vacutainer Blood Collection Tube - with citrated anticoagulant 
blue top 4ml Plastic",100,"11,686",3.42,"39,966.120","74,839.90",USD,RDF,,,Mahider,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,"Vacutainer Blood Collection Tube - with vacuum red
 top 10ml",100,"5,822",5.99,"34,873.780",,,,,,,,,,,,,,,,,,,,,,,
935,9/1/2023,ICB/EPSA6/RDF-R & SDG 2015/MS/LS/14/22,7659/4500004161,"Guizhou tedia medical instruments Co., Ltd",China,Afework Pharma,"Vacutainer Blood Collection Tube - with EDTA anticoagulant
 purple top 4ml Plastic",100,"137,767",3.25,"447,742.750","507,670.64",USD,RDF,,,Mahider,Opened,7/11/2025,10/8/2025,377,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Vacutainer serum separator tube - with yellow top 5ml Plastic,100,"13,651",4.39,"59,927.890",,,,,,,,,,,,,,,,,,,,,,,
937,9/1/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7652,"Medtrue enterprise co., Ltd",China,Pharmaceutical Import PLC,Urine Collecting Bag PVC Latex Product - 1000ml,Each,"581,768",0.147,"85,519.900","85,519.90",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
938,9/1/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7730,"Medtrue enterprise co., Ltd",China,Telsem Pharmaceutical Limport PLC,Urine Collecting Bag PVC Latex Product - 1000ml,Each,"581,768",0.147,"85,519.900","85,519.90",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
939,9/1/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7653,"Medtrue enterprise co., Ltd",China,Telsem Pharmaceutical Limport PLC,Urine Collecting Bag PVC Latex Product - 2000ml,Each,"100,000",0.1599,"15,990.000","15,990.00",USD,SDG,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
940,9/1/2023,ICB/EPSA6/RDF-R/PH/13/22/(Refill order from PO;007493,7607,M.J. Biopharm Private Limited,India,ELPIS Pharmaceuticals Import PLC,Insulin Soluble Human - 100IU/ml in 10ml Vial - Injection(Solution),Each,"27,351",1.45,"39,658.950","39,658.95",USD,RDF,,,,,,,46226,Adisu,,LC Expired,,,,,0,,Please enter PG expiry date,,,
941,9/1/2023,ICB/EPSA6/RDF-R/PH/10/21(Refill order form (006770),7619,Medicamen Biotech Limited,India,Asnake Kebede Eshete Human Medicie & Medilcal Supplies Importer & Distributur,"Sulphamethoxazole + Trimethoprim - (200mg + 40mg)/5ml -
 Suspension",100ml,"281,856",0.275,"77,510.400","77,510.40",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
942,9/1/2023,ICB/EPSA6/RDF-R& SDG 2015/MS/LS/14/22,7642,Jiangsu Hongda medical equipment group LTD,China,Leyan Pharmaceutical Importer,Syringe Insulin (Disposable) - 1ml on 4mm with Fixed Needle 32G,100,"8,940",3.28,"29,323.200","29,323.20",USD,RDF,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
943,9/4/2023,EPSA6/RT2/RDF-R/PH/05/22(Refill order from 007109),7615,Beta Drugs Limited,india,Droga Pharma PVT LTD,Carboplatin - 450mg /45ml in Vial - Injection,Vial,"1,550",17.83,"27,636.500","27,636.50",USD,RDF,,,Dejene,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
944,9/4/2023,ICB/EPSA6/RDF-R/PH/10/21(Refill order form (006852&006762),7618,SCOTT EDIL PHARMACIA LTD,india,Droga Pharma PVT LTD,Cloxacillin Sodium - 250mg/5ml - Oral Suspension,100ml,"95,783",0.44,"42,144.520","127,624.51",USD,RDF,,,Yordanos,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Dextromethorphan Hydrobromide - 15mg/5ml - Syrup,125 ml,"231,027",0.37,"85,479.990",,,,,,,,,,,,,,,,,,,,,,,
946,9/4/2023,ICBPSA6/RDF/CT&MRI/MI/25/19,7083,Elsmed Healthcare Solutions Ltd.,Israel,Elsmed Business plc,CT Scan Machine - 64 Slice. - SOMATOM GO.TOP,Each,1,460000,SIEMENS AG,"460,000.00",USD,RDF,,,Abdulfetah,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
947,9/4/2023,"ICB/EPSA6/RDF-R & SDG
 2015/MS/LS/14/22",7663,Medplus (India) limited,India,Kahel general Busenss PLC,Cannula Intravenous Set - 22G,100,"53,901",6.1,"328,796.100","352,597.70",USD,RDF,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
,,,,,,,Cannula Intravenous Set - 18G,100,"3,719",6.4,"23,801.600",,,,,,,,,,,,,,,,,,,,,,,
949,9/4/2023,ICB/EPSA6/RDF-R & SDG 2015/MS/LS/14/22,7637,Medplus (India) limited,india,Kahel general Busenss PLC,Cannula Intravenous Set - 24G,100,"85,715",6.8,"582,862.000","582,862.00",USD,RDF,,,Mulugeta,,,,46226,,,LC Expired,,,,,0,,Please enter PG expiry date,,,
